date,Ahvaz,Arak,Ardabil,Bandar `Abbas,Bandar-e Bushehr,Birjand,Bojnurd,Esfahan,Gorgan,Hamadan,Ilam,Karaj,Kermanshah,Kerman,Khorramabad,Mashhad,Orumiyeh,Qazvin,Qom,Rasht,Sanandaj,Sari,Semnan,Shahr-e Kord,Shiraz,Tabriz,Tehran,Yasuj,Yazd,Zahedan,Zanjan
1913-10-16 00:00:00,3.400000095,23.30000114,96.5,1.5,0,3.100000143,37,2.5,35.20000076,24.20000076,67.90000153,114.7000046,23.30000114,0.100000001,275.6000061,42.70000076,35.10000229,151,64.90000153,58.60000229,19.60000038,197.6000061,8.800000191,0.800000012,0.699999988,35,48.60000229,0.600000024,0.5,1.700000048,84.59999847
1913-11-16 00:00:00,33.70000076,31.20000076,98.20000458,5.5,34.10000229,8.600000381,11.69999981,11.40000057,20.39999962,29.20000076,7,45.70000076,48.29999924,39.10000229,95.80000305,22.5,53.5,60.5,40,92.70000458,42.20000076,64.5,7.700000286,23.10000038,39,45.29999924,25.89999962,32.70000076,5.099999905,4.200000286,54.60000229
1913-12-16 00:00:00,80.59999847,65.40000153,28.60000038,25.20000076,114.5,19.39999962,10.30000019,44.29999924,24.30000114,45.5,37.10000229,42.90000153,64.20000458,40.5,57.29999924,15.80000019,22.60000038,44.10000229,67.70000458,55,52.60000229,56.60000229,16,88.80000305,104.0999985,19.89999962,30.60000038,95.09999847,27.70000076,9.300000191,35.70000076
1914-01-16 00:00:00,46.90000153,62.40000153,71.40000153,38.90000153,29.10000038,29.5,30.20000076,14.30000019,39.40000153,71.20000458,1.899999976,81.59999847,68,138.8000031,108.4000015,19.10000038,51,94.09999847,64.80000305,116.7000046,55,94.30000305,42.5,19.70000076,37.40000153,40.79999924,65.09999847,26.30000114,10.60000038,22,70.59999847
1914-02-15 00:00:00,59.70000076,69.40000153,13.90000057,45.60000229,58.70000076,32.90000153,8.900000572,39.29999924,17.10000038,49.40000153,28.30000114,34.5,60.20000076,37.20000076,28.70000076,20,11,29.30000114,60.60000229,93.5,54.29999924,22.30000114,18.89999962,91.40000153,81.90000153,9.600000381,28.39999962,85.59999847,39.29999924,25.30000114,25.60000038
1914-03-16 00:00:00,22,43.60000229,45,35.20000076,15.30000019,36.79999924,30.60000038,7.5,31.70000076,62.20000076,20.70000076,54.90000153,86.59999847,9.100000381,68.09999847,31.70000076,42.29999924,62.20000076,35.79999924,96.70000458,78.70000458,45.5,39,11.5,30.20000076,44.10000229,49.70000076,23.70000076,9.100000381,20,53.10000229
1914-04-16 00:00:00,32.90000153,106.4000015,71.09999847,12.90000057,21.10000038,35.29999924,81.59999847,55,24.39999962,75.59999847,81.59999847,45.29999924,72.40000153,19.30000114,50.20000076,71.5,66.59999847,59.5,63.29999924,108.5999985,72.30000305,18.30000114,35,119.3000031,73,72.70000458,47.20000076,105.5999985,38.79999924,15.40000057,67
1914-05-16 00:00:00,2.900000095,13.60000038,65.20000458,5.200000286,0,10.10000038,30.39999962,0,21.10000038,35.60000229,265,25.30000114,38.40000153,1.100000024,40.20000076,13,40.70000076,34.70000076,7.5,178.8000031,43,15,28.30000114,0.200000003,1.600000024,53.40000153,24.60000038,3.600000143,3.700000048,7.800000191,40.60000229
1914-06-16 00:00:00,0,9.600000381,41.79999924,0.200000003,0,1.200000048,7.900000095,5.400000095,5,7,260.6000061,11.40000057,1.700000048,2,7.200000286,1.800000072,22.5,3.400000095,12.90000057,73.20000458,5,4.400000095,8.400000572,34.79999924,1.399999976,40.90000153,9.400000572,39.5,11.60000038,2.200000048,8
1914-07-16 00:00:00,0,0.200000003,7.400000095,0.900000036,0,0.600000024,0.100000001,0,3.5,0.800000012,654.7999878,0,0.900000036,0.100000001,0.900000036,0,4.200000286,1,0.100000001,2,2.200000048,3,0.699999988,0,1.200000048,12.90000057,0,0.800000012,0.600000024,3.700000048,3.200000048
1914-08-16 00:00:00,0,0.200000003,68.70000458,2.600000143,0,0.699999988,0.800000012,0,5.099999905,0.300000012,993.1000366,2.200000048,0.200000003,0,30.39999962,0,3.200000048,12.90000057,0.200000003,5.300000191,0.400000006,13.5,0.400000006,0,0.300000012,13.5,0.699999988,0.300000012,0.100000001,4.200000286,15.80000019
1914-09-16 00:00:00,0.100000001,0.100000001,43.90000153,0.699999988,0,0,0.100000001,0,6.400000095,0.100000001,218.8000031,3.700000048,0.5,3,34.29999924,0,4.900000095,16.20000076,0.400000006,1,0.400000006,21.39999962,0.100000001,0,0,12.30000019,0.800000012,0,0,0.300000012,16.10000038
1914-10-16 00:00:00,5.700000286,25.39999962,125.8000031,1.5,0.200000003,2.5,16.60000038,7.300000191,24.10000038,16,30.5,58,21.5,9,215.1000061,28.39999962,33.79999924,105.9000015,60.60000229,83.59999847,19,117.5999985,4.300000191,6.800000191,2.400000095,33.90000153,24.39999962,3.799999952,2.100000143,1.700000048,86
1914-11-16 00:00:00,47,51.79999924,127.5999985,5.5,86.09999847,9.900000572,41.40000153,23.5,35.90000153,33.90000153,2.400000095,53.29999924,48.29999924,1.600000024,142.3000031,40.5,55.79999924,88.09999847,65.90000153,132.9000092,42.79999924,112.0999985,8.400000572,44.70000076,63.29999924,56.79999924,30.80000114,55.60000229,8.5,4.200000286,79.90000153
1914-12-16 00:00:00,37.60000229,45.70000076,55.79999924,25.20000076,30.30000114,19.10000038,11.69999981,9.199999809,30.5,54.29999924,2.900000095,74.09999847,67.40000153,48.29999924,118.9000015,16.5,35.40000153,90.09999847,51.10000229,50,53.79999924,99.80000305,27.80000114,9.300000191,27.10000038,32.29999924,54.10000229,17.60000038,5.800000191,9.300000191,61.40000153
1915-01-16 00:00:00,45.60000229,29.70000076,18.60000038,38.90000153,11.10000038,29.20000076,3.200000048,9.199999809,19.89999962,32.79999924,4.5,19.70000076,63,62.90000153,26.20000076,6.400000095,26.39999962,23.70000076,22.5,9.600000381,53.10000229,31.80000114,12.40000057,18.30000114,28.39999962,16.89999962,15.60000038,23.39999962,12.30000019,22,24.70000076
1915-02-15 00:00:00,28.30000114,26.20000076,27.80000114,45.60000229,18.60000038,31.89999962,11.90000057,5.400000095,17.89999962,33.79999924,44.70000076,25.30000114,60.20000076,81.30000305,35.70000076,15.40000057,22.80000114,33.90000153,19.39999962,86.20000458,54.29999924,24.30000114,14.69999981,11.5,24.5,19.70000076,20.89999962,19.10000038,9.199999809,25.30000114,31.20000076
1915-03-16 00:00:00,68.70000458,120.2000046,52.90000153,35.20000076,99.20000458,38.10000229,63,65.40000153,38.10000229,103.4000015,69.70000458,91.5,88.90000153,16.89999962,93,68.09999847,59.60000229,84.5,105,166.6000061,79.59999847,61.29999924,61.20000076,159.1000061,183,59.60000229,82.09999847,183.3000031,59,20,66.20000458
1915-04-16 00:00:00,28.89999962,97.09999847,85.80000305,12.90000057,31.60000038,38.70000076,166.3000031,26.89999962,55.60000229,121.4000015,51.29999924,100.5,80,23.10000038,114,114.2000046,90.09999847,119,68,163.6000061,74.90000153,63,85.70000458,60.90000153,81,96.20000458,102.4000015,89.90000153,16,15.40000057,106.2000046
1915-05-16 00:00:00,5.200000286,37.40000153,50.20000076,5.200000286,0.100000001,9.699999809,33.70000076,16.80000114,16.70000076,34.20000076,191.6999969,15.80000019,37.10000229,25.20000076,20.20000076,9.5,40.79999924,20.89999962,19.20000076,46.79999924,42.5,7,16.5,46.79999924,6.300000191,49.79999924,15.5,28.30000114,17.89999962,7.800000191,32.29999924
1915-06-16 00:00:00,0,1.5,68.80000305,0.200000003,0,1.399999976,58.10000229,0.100000001,16.39999962,3.400000095,502.1000061,9.5,1.800000072,0,35.20000076,8.100000381,32.40000153,17.5,1.800000072,38.70000076,5.099999905,23.30000114,8.5,0.300000012,0.200000003,62.5,8.199999809,0.600000024,0.600000024,2.200000048,18.70000076
1915-07-16 00:00:00,0,1.100000024,41.70000076,0.900000036,0,0.699999988,37.5,0.699999988,14.69999981,2.200000048,660.4000244,7,1,0,14.40000057,9,7.200000286,7.300000191,2.5,54.90000153,2.299999952,17.89999962,6.5,3.200000048,1.800000072,23.39999962,6.300000191,5.800000191,1.600000024,3.700000048,9.600000381
1915-08-16 00:00:00,0,0.200000003,41.70000076,2.600000143,0,0.699999988,0.100000001,0.100000001,4.300000191,0.300000012,768.2999878,0.900000036,0.200000003,0,12.10000038,0,2.700000048,5.599999905,0.200000003,0.699999988,0.400000006,7.599999905,0.400000006,0.400000006,0.5,11.5,0.200000003,1.800000072,0.400000006,4.200000286,9.400000572
1915-09-16 00:00:00,0.100000001,0.100000001,32,0.699999988,0,0,0.100000001,0,12.40000057,0.100000001,456.3000183,5.700000286,0.5,0,73.09999847,0,3.100000143,22.89999962,0.400000006,1.5,0.400000006,80.40000153,0.200000003,0,0,7.900000095,1.200000048,0,0,0.300000012,19.10000038
1915-10-16 00:00:00,3.799999952,3.600000143,46.79999924,1.5,0,2.299999952,2,2.799999952,11.30000019,5.300000191,51.90000153,10.60000038,20.39999962,0,59.40000153,1.200000048,21.5,39.5,1,9.699999809,18.70000076,21.30000114,0.400000006,3.600000143,0.699999988,20.5,2.5,0.900000036,1.399999976,1.700000048,36.90000153
1915-11-16 00:00:00,16.89999962,11.40000057,12.30000019,5.5,0,7.800000191,1.5,0.900000036,13.19999981,15.90000057,26.80000114,14.40000057,46.70000076,3.700000048,30.89999962,0.800000012,11.40000057,21.89999962,9.5,16.30000114,41.40000153,28.60000038,3.100000143,0.699999988,4.900000095,7.599999905,8.300000191,3.400000095,1.800000072,4.200000286,21.5
1915-12-16 00:00:00,37.29999924,16,19.80000114,25.20000076,5.099999905,18.80000114,17.39999962,15.80000019,32.90000153,21.20000076,1.200000048,9.900000572,62.60000229,54,45.40000153,13.19999981,14.10000038,20,8.600000381,65.20000458,52,95.70000458,7.400000095,33.5,14.40000057,10.90000057,6.599999905,13.60000038,14.19999981,9.300000191,23.30000114
1916-01-16 00:00:00,72.59999847,73.20000458,41.10000229,38.90000153,95.70000458,33.10000229,26.80000114,23.30000114,35,67.09999847,2,70.30000305,66.59999847,141.1000061,84,44.79999924,25.60000038,73.40000153,73.20000458,93.09999847,54.60000229,84.40000153,36.40000153,46.5,98.80000305,21.39999962,56.60000229,76,18.60000038,22,53.29999924
1916-02-15 00:00:00,34.79999924,56.60000229,29.80000114,45.60000229,25.30000114,32.60000229,17,17.5,24.5,56.90000153,16.5,55.70000076,62.5,53.20000076,63.10000229,18.70000076,29.20000076,59.29999924,51.90000153,88.40000153,55.29999924,49.29999924,31,34.29999924,34.90000153,26.60000038,46.60000229,32.20000076,17.30000114,25.30000114,42.70000076
1916-03-16 00:00:00,29.60000038,52.90000153,24.39999962,35.20000076,20.30000114,39.10000229,66.30000305,20.20000076,39.70000076,59.40000153,6.599999905,46.10000229,85.20000458,47.20000076,46.10000229,65.09999847,30.10000038,42.79999924,42.29999924,182.5,78,49,33.70000076,42.90000153,47.70000076,30,42.29999924,49,21.89999962,20,30.5
1916-04-16 00:00:00,17.70000076,87.90000153,53,12.90000057,8.699999809,35.10000229,69.30000305,23.89999962,40.10000229,110.5,64.80000305,91.59999847,78.70000458,5.200000286,103.7000046,64.80000305,52.70000076,111,60.70000076,77.09999847,74.5,48.40000153,76.5,39.90000153,29.5,60,92.90000153,33.79999924,15.30000019,15.40000057,94
1916-05-16 00:00:00,3.799999952,77.30000305,57.29999924,5.200000286,0,10.30000019,21.70000076,15.60000038,29,106.3000031,44.70000076,93,44.5,1,107.0999985,17.10000038,51,113.3000031,50.90000153,60.20000076,45.79999924,29.80000114,99.90000153,26.10000038,3.5,66.40000153,96.30000305,13.5,9.400000572,7.800000191,88.70000458
1916-06-16 00:00:00,0,0.5,25.89999962,0.200000003,0,1.399999976,22.5,0,4.700000286,1.5,587.4000244,1.300000072,1.700000048,0,12.5,6.300000191,13.60000038,6.900000095,0.100000001,30.89999962,5,2.200000048,1,0,0.200000003,27.20000076,0.800000012,0.600000024,0.600000024,2.200000048,10.30000019
1916-07-16 00:00:00,0,0.5,59.70000076,0.900000036,0,0.699999988,18,0,12.60000038,1.899999976,596.7000122,8.100000381,1,0,45.60000229,2.700000048,5.099999905,22.20000076,1,4.099999905,2.299999952,21.89999962,6,0,1.200000048,23.20000076,6.400000095,0.800000012,0.600000024,3.700000048,24.89999962
1916-08-16 00:00:00,0,0.5,8.699999809,2.600000143,0,0.699999988,0.100000001,0,5.300000191,0.699999988,562,11.30000019,0.200000003,3.100000143,23.5,0,1.5,13.30000019,2.600000143,0.300000012,0.400000006,19.70000076,3,0,0.300000012,4.400000095,4.800000191,0.300000012,0.100000001,4.200000286,6.300000191
1916-09-16 00:00:00,0.100000001,0.200000003,100.5,0.699999988,0,0,1.200000048,0,13.69999981,0.300000012,518.4000244,21.20000076,0.5,5,74.5,0,10,32.29999924,6.099999905,2,0.400000006,72.59999847,0.600000024,0,0,24.60000038,5.300000191,0,0,0.300000012,28.5
1916-10-16 00:00:00,3.799999952,17,42.20000076,1.5,0,2.400000095,2.200000048,4,14.19999981,14.30000019,162.6000061,54.70000076,21.5,27.80000114,118,3.400000095,12.40000057,73.40000153,40.70000076,45.29999924,19.10000038,61.20000076,3.900000095,3.600000143,0.699999988,13.60000038,22.5,0.900000036,1.399999976,1.700000048,42.10000229
1916-11-16 00:00:00,18.30000114,16.39999962,44.20000076,5.5,0.100000001,7.900000095,7.400000095,2.400000095,16.30000114,25.5,5.400000095,42.5,48.29999924,9.600000381,74,3.299999952,33.20000076,51.90000153,21.10000038,29.80000114,42.10000229,45.5,7.200000286,4,6.400000095,27.70000076,23.5,5.800000191,2.5,4.200000286,37.20000076
1916-12-16 00:00:00,39.29999924,21.5,40.20000076,25.20000076,41.40000153,18.30000114,3.900000095,1.200000048,26.10000038,39.79999924,1.200000048,49.29999924,65.5,52.79999924,88,2.5,29.5,65.59999847,22.80000114,44.20000076,53,68.90000153,18.60000038,5.599999905,32.60000229,21.89999962,34.20000076,20.70000076,5.700000286,9.300000191,48.20000076
1917-01-16 00:00:00,60.10000229,36.60000229,16.30000114,38.90000153,109.7000046,30.10000038,16.20000076,8,24,43.70000076,3.700000048,38.10000229,64.59999847,32.20000076,41.10000229,16.39999962,18.30000114,41,32.40000153,11.60000038,53.70000076,43.60000229,21.10000038,21.39999962,86.59999847,14.19999981,30.60000038,52.5,9.5,22,31.39999962
1917-02-15 00:00:00,40.20000076,39.79999924,28.20000076,45.60000229,34.79999924,32.5,24.5,17.39999962,19.10000038,36.90000153,25,24,59.90000153,53.5,27.20000076,18,32.29999924,25.60000038,31.80000114,67.30000305,54.10000229,26.80000114,14.60000038,40.70000076,46.60000229,26.39999962,19.89999962,44.20000076,20.20000076,25.30000114,27
1917-03-16 00:00:00,17.60000038,14.80000019,31.80000114,35.20000076,1,35.70000076,26.60000038,0.699999988,25.70000076,26.30000114,14.10000038,9.300000191,81.40000153,16.60000038,24.80000114,16.80000114,39.29999924,20,4.900000095,34.79999924,76.80000305,26.10000038,8.800000191,1.100000024,10,33.5,7.800000191,7.800000191,8.100000381,20,29.30000114
1917-04-16 00:00:00,11.90000057,11.40000057,10.19999981,12.90000057,0,31.70000076,17.20000076,0,13.10000038,22.10000038,31.30000114,0,68.59999847,6.5,1.800000072,0,46.29999924,3.700000048,0.800000012,4.800000191,69.80000305,4.5,3.5,0.400000006,6.300000191,33.5,0,6.599999905,6.900000095,15.40000057,15
1917-05-16 00:00:00,3.200000048,32.40000153,27.10000038,5.200000286,0,9.699999809,14.30000019,5.5,29.5,48.40000153,325.5,33.79999924,39.40000153,5.900000095,46,0,37,42.90000153,18.70000076,53.90000153,43.40000153,22.20000076,40.90000153,9,2.299999952,37.20000076,35.10000229,6.900000095,5.599999905,7.800000191,40.70000076
1917-06-16 00:00:00,0,0.5,14.60000038,0.200000003,0,1.200000048,3.900000095,0,3.799999952,1.5,510.7000122,0.600000024,1.700000048,0,5.300000191,0,9.600000381,3.600000143,0.100000001,6.900000095,5,2.200000048,1,0,0.200000003,14.10000038,0.400000006,0.600000024,0.600000024,2.200000048,6.400000095
1917-07-16 00:00:00,0,0.200000003,6.700000286,0.900000036,0,0.600000024,2.200000048,0,3.5,0.800000012,638.1000366,0.699999988,0.900000036,0.100000001,4.400000095,0,2,3.200000048,0.100000001,3.200000048,2.200000048,3,0.699999988,0,1.200000048,4.400000095,0.5,0.800000012,0.600000024,3.700000048,4.800000191
1917-08-16 00:00:00,0,0.5,64.09999847,2.600000143,0,0.900000036,6.5,0.200000003,5.099999905,0.5,283.1000061,5,0.200000003,0,31.5,1.700000048,4.700000286,14.69999981,2.299999952,0.300000012,0.400000006,13,1.300000072,0.400000006,0.5,21.39999962,2,1.800000072,0.400000006,4.200000286,15.60000038
1917-09-16 00:00:00,0.100000001,0.100000001,17.20000076,0.699999988,0,0,1.200000048,0,5.200000286,0.100000001,523.7000122,1.300000072,0.5,0.200000003,10.5,0,3.5,7,0.400000006,1,0.400000006,9.600000381,0.100000001,0,0,6.400000095,0.300000012,0,0,0.300000012,9.5
1917-10-16 00:00:00,3.400000095,3.600000143,70.20000458,1.5,0,2.400000095,10.69999981,0,22.30000114,5.200000286,140.4000092,11,20.39999962,0,91.80000305,12.30000019,23.70000076,41.20000076,1,22.20000076,18.70000076,94.70000458,0.800000012,0,0.699999988,25.80000114,3.700000048,0.600000024,0.5,1.700000048,41.70000076
1917-11-16 00:00:00,16.89999962,7.900000095,20.10000038,5.5,0,8,9.5,0.300000012,13.80000019,12.10000038,3.5,5,46,7.400000095,18,5.400000095,30,11.69999981,3.5,26.80000114,41.20000076,27.60000038,1.600000024,0.300000012,4.900000095,20,2.799999952,3.400000095,1.800000072,4.200000286,17
1917-12-16 00:00:00,64,47,27.20000076,25.20000076,64.40000153,18.89999962,13.19999981,31.39999962,18.89999962,33.90000153,2,25.10000038,63.10000229,4.900000095,38.10000229,6.599999905,20.89999962,28.80000114,44.70000076,40.10000229,52.20000076,33,9.300000191,62.40000153,67.80000305,15.80000019,17.60000038,64.5,21.60000038,9.300000191,29.20000076
1918-01-16 00:00:00,44.29999924,14.60000038,20.80000114,38.90000153,33.70000076,31.60000038,35.90000153,1.600000024,20.89999962,21.39999962,2.799999952,4.400000095,61.79999924,10.90000057,12,33.90000153,20.70000076,9.5,5.200000286,64.70000458,52.70000076,30.10000038,4.599999905,6.400000095,36.10000229,17.30000114,3.400000095,21.80000114,7.700000286,22,22.80000114
1918-02-15 00:00:00,40,73.80000305,49.90000153,45.60000229,27.5,32.79999924,29.70000076,25.39999962,30.89999962,75.20000458,3.799999952,83.70000458,64.70000458,96.59999847,99.70000458,34.29999924,32.5,96.5,71.80000305,103.7000046,56.40000153,62.90000153,44.60000229,47.79999924,42.90000153,29.60000038,69.20000458,43.60000229,22.20000076,25.30000114,63.5
1918-03-16 00:00:00,34.79999924,75.59999847,61.60000229,35.20000076,39.40000153,39.29999924,85.5,25,38.29999924,88.59999847,12.90000057,91,89.5,93,116,86.80000305,25.39999962,112.5999985,66.90000153,122,80.5,59.90000153,58.20000076,51.90000153,72.90000153,24.80000114,79.70000458,67.40000153,22,20,90.59999847
1918-04-16 00:00:00,29.10000038,87.09999847,62.79999924,12.90000057,10.30000019,33.29999924,51.70000076,49.60000229,27.5,74.09999847,90,47.79999924,72.40000153,0.5,52.70000076,28.70000076,60.79999924,52.70000076,53.70000076,101.5999985,71.80000305,24.80000114,36.90000153,112.5,51.10000229,70.90000153,48.79999924,86.30000305,41.10000229,15.40000057,60.29999924
1918-05-16 00:00:00,4.400000095,19.30000114,68,5.200000286,1.700000048,9.699999809,13.60000038,5.200000286,14.10000038,26.10000038,146.5,11.19999981,37.10000229,7.300000191,16.60000038,1.600000024,51.20000076,18.20000076,8.5,138.4000092,42.40000153,6.300000191,13.19999981,17.39999962,8,66.80000305,11.30000019,20.89999962,7.5,7.800000191,31.80000114
1918-06-16 00:00:00,0,2.400000095,43.20000076,0.200000003,0,1.200000048,11,0.300000012,9.800000191,5.200000286,583,17.30000114,1.899999976,0.100000001,58.20000076,0.200000003,26,31.39999962,3.400000095,8.600000381,5.200000286,16.80000114,15.30000019,0.600000024,0.200000003,54.90000153,14.69999981,0.600000024,0.600000024,2.200000048,25.20000076
1918-07-16 00:00:00,0,0.200000003,21,0.900000036,0,0.600000024,7.5,0,3.5,0.800000012,453.3000183,0,0.900000036,0,0.900000036,1.399999976,2.299999952,1,0.100000001,36,2.200000048,3,0.699999988,0,1.200000048,7.900000095,0,0.800000012,0.600000024,3.700000048,4.5
1918-08-16 00:00:00,0,0.200000003,100,2.600000143,0,0.800000012,3.799999952,0,6.900000095,0.300000012,894.5,0,0.200000003,0.100000001,11.5,0.800000012,6.099999905,1.600000024,0.200000003,1.700000048,0.400000006,21.70000076,0.600000024,0,0.300000012,29.39999962,0,0.300000012,0.100000001,4.200000286,12.30000019
1918-09-16 00:00:00,0.100000001,0.100000001,51.90000153,0.699999988,0,0,4.200000286,0,11.90000057,0.100000001,477.2000122,0,0.5,12,41.20000076,0.800000012,3.5,2.700000048,0.400000006,1,0.400000006,51.90000153,0.100000001,0,0,8.800000191,0.100000001,0,0,0.300000012,9.699999809
1918-10-16 00:00:00,4.599999905,14.10000038,84.59999847,1.5,0.100000001,2.5,11,3.400000095,14.60000038,11.80000019,33.70000076,38.10000229,21.10000038,6.099999905,85.70000458,9.5,18.20000076,54.79999924,31.70000076,21.5,18.80000114,52.70000076,2.799999952,3.299999952,1.5,20.39999962,15.80000019,2.200000048,1.300000072,1.700000048,45.29999924
1918-11-16 00:00:00,18.80000114,11.40000057,64.5,5.5,10.30000019,8.5,16.20000076,0.900000036,14.90000057,15.90000057,1.800000072,15,46.70000076,39.90000153,38.5,15.90000057,31.20000076,25.80000114,9.5,76.80000305,41.5,35.10000229,3.100000143,1.700000048,10.19999981,27,8.300000191,6.900000095,1.800000072,4.200000286,30.39999962
1918-12-16 00:00:00,59.70000076,39.10000229,47.5,25.20000076,73,19.80000114,23.39999962,23.60000038,28,31.30000114,1.200000048,22.20000076,63.10000229,33.5,44.29999924,26,37.20000076,21.70000076,35.70000076,116.3000031,52.10000229,66.20000458,9.900000572,48.70000076,65.90000153,32.20000076,16.89999962,57.29999924,17.30000114,9.300000191,27.10000038
1919-01-16 00:00:00,52.20000076,68.09999847,51,38.90000153,61.70000076,31.5,28,15,36.10000229,78,24.60000038,97.80000305,68.90000153,9.699999809,127.5999985,19.39999962,32,125.7000046,72.20000458,67.5,55.90000153,87.80000305,46.79999924,22.39999962,57.29999924,27.20000076,75.30000305,36.90000153,10.19999981,22,85.30000305
1919-02-15 00:00:00,39,42.5,43.70000076,45.60000229,43.79999924,33.5,30.39999962,14.40000057,21.20000076,45.10000229,10.30000019,39.20000076,61.20000076,46.79999924,48.20000076,35,32.40000153,46.40000153,36.5,125,54.70000076,34.20000076,22,32.90000153,49.60000229,29.39999962,32.5,42.20000076,16,25.30000114,40.10000229
1919-03-16 00:00:00,17.30000114,13.40000057,58.20000076,35.20000076,0,37.29999924,49.90000153,0.400000006,18.89999962,24.39999962,7.700000286,3.900000095,81.09999847,32.70000076,8.400000572,30.39999962,50.40000153,9.100000381,3.299999952,186.5,76.40000153,12.80000019,6,0.600000024,8.699999809,57,3.299999952,6.900000095,8.100000381,20,24.89999962
1919-04-16 00:00:00,25.39999962,51.79999924,63.40000153,12.90000057,25.70000076,34.29999924,57.90000153,14.90000057,29.30000114,66.09999847,59.40000153,46.79999924,73.5,3.400000095,64.40000153,36.70000076,57.10000229,66.70000458,32,101.4000015,72.40000153,27.60000038,39.10000229,43.20000076,66.40000153,65.5,46.10000229,72.59999847,13.40000057,15.40000057,70.90000153
1919-05-16 00:00:00,5.900000095,21.20000076,66.90000153,5.200000286,5,10.5,45.70000076,3.5,19.5,33.20000076,116.0999985,20.30000114,38,1.300000072,36.40000153,28.70000076,43.60000229,35.29999924,10.60000038,145,42.90000153,11.90000057,22.80000114,18.39999962,17.39999962,59.90000153,20,37.90000153,5.099999905,7.800000191,45.20000076
1919-06-16 00:00:00,0,0.5,37,0.200000003,0,1.300000072,10.80000019,0,3.799999952,1.5,353.7000122,0,1.700000048,0,1.200000048,0.200000003,15.5,1.300000072,0.100000001,37.90000153,5,2.200000048,1,0,0.200000003,34,0,0.600000024,0.600000024,2.200000048,6.400000095
1919-07-16 00:00:00,0,0.200000003,21.39999962,0.900000036,0,0.600000024,7.5,0,3.5,0.800000012,619.2000122,0,0.900000036,0,0.900000036,1.5,3.799999952,1,0.100000001,9,2.200000048,3,0.699999988,0,1.200000048,13.69999981,0,0.800000012,0.600000024,3.700000048,4.5
1919-08-16 00:00:00,0,0.200000003,34,2.600000143,0,0.800000012,3.799999952,0.100000001,4.300000191,0.300000012,370.5,0,0.200000003,0,1.600000024,0.900000036,3.100000143,1.600000024,0.200000003,1.600000024,0.400000006,7,0.400000006,0.400000006,0.5,11.5,0,1.800000072,0.400000006,4.200000286,6.099999905
1919-09-16 00:00:00,0.200000003,1.700000048,63.20000076,0.699999988,0,0,4.200000286,0,22.30000114,0.800000012,429.6000061,80.80000305,0.600000024,9.199999809,259.3999939,0.800000012,5.099999905,124.5,49.60000229,2.600000143,0.400000006,140.9000092,1.899999976,0,0,13.60000038,20.80000114,0,0.100000001,0.300000012,63.29999924
1919-10-16 00:00:00,3.600000143,4.700000286,83.80000305,1.5,0,2.5,11.10000038,0.600000024,10.5,5.5,67.59999847,1.300000072,20.39999962,5.200000286,5.200000286,3.799999952,31.5,5.5,3.900000095,12,18.5,19.10000038,0.5,0.699999988,0.900000036,33.79999924,0.600000024,0.900000036,0.699999988,1.700000048,21.39999962
1919-11-16 00:00:00,16.89999962,6.400000095,64,5.5,0,8.5,16.20000076,0,11.10000038,10.5,3.600000143,0.100000001,45.79999924,0.800000012,3.600000143,7.599999905,36.20000076,4.400000095,0.900000036,35,41,14.5,0.800000012,0.200000003,4.900000095,30.30000114,0,3.400000095,1.800000072,4.200000286,19
1919-12-16 00:00:00,57.70000076,60.60000229,48.79999924,25.20000076,44,19.80000114,23.30000114,31.5,31.5,51.79999924,1.399999976,61.40000153,65.80000305,31.89999962,93,21.39999962,33.10000229,69,65.30000305,63.79999924,53.20000076,87.40000153,22.60000038,55.20000076,54,27.39999962,44.70000076,53,19.39999962,9.300000191,51.10000229
1920-01-16 00:00:00,93.09999847,83.59999847,48.60000229,38.90000153,116,32.5,36.5,44.5,32.10000229,64.40000153,3.400000095,65.40000153,65.40000153,14.10000038,77.09999847,35.40000153,34.29999924,68,81.70000458,86.90000153,54.29999924,68.20000458,31,100.3000031,129.6000061,30.80000114,52.20000076,111.5,36.70000076,22,53.70000076
1920-02-15 00:00:00,58.70000076,79.20000458,45.79999924,45.60000229,108.5999985,35.90000153,50.60000229,27.5,39.10000229,80.30000305,31.10000038,91.30000305,65.30000305,40.90000153,122.3000031,58.40000153,29.80000114,106.4000015,77.90000153,142.5,56.60000229,84.09999847,49.29999924,64.09999847,105.0999985,27.60000038,75.5,85.80000305,23.30000114,25.30000114,73.40000153
1920-03-16 00:00:00,19.60000038,42.60000229,62.40000153,35.20000076,0.100000001,36.5,39.60000229,10.5,35.20000076,56.5,77,48.10000229,85.40000153,78.09999847,72.90000153,26.5,52.79999924,62.79999924,33.70000076,158.9000092,78.5,49.29999924,33.60000229,15.10000038,12.69999981,57.5,42,14.30000019,12.90000057,20,59
1920-04-16 00:00:00,14.5,75.5,66.5,12.90000057,0.100000001,35.40000153,75.20000458,19.89999962,41.60000229,96.5,22.39999962,80.40000153,77.09999847,17.10000038,111.7000046,60.20000076,64.09999847,114.2000046,51,97.59999847,74.30000305,45.10000229,65,27.39999962,10.90000057,72,78.90000153,18.10000038,13.69999981,15.40000057,107
